,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,grad,Rho
188,188,-13.866960377452084,-4.645829585339521,[0.11666667],1.2204942869278332,0.11666666666666667,14.884523273540836,[7.56977244],1.0060150200150053,5.263287329665716e-05,tensor(5.3763),"[np.float64(0.6051052821482916), np.float64(9.124220029751207), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
189,189,-13.896087882720163,-4.641396703512455,[0.10833333],1.2025255701708015,0.10833333333333334,14.884523273540836,[7.56977244],1.0060150200150053,8.521800010047263e-05,tensor(5.6091),"[np.float64(0.6054592239364137), np.float64(9.124065068986614), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
190,190,-13.884405286683872,-4.638360572204505,[0.1],1.1942204113273778,0.1,14.884523273540836,[7.56977244],1.0060150200150053,4.117178968115041e-05,tensor(5.8475),"[np.float64(0.6054747629356411), np.float64(9.123933449491203), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
191,191,-13.901917560181287,-4.636806178761134,[0.1],1.1924650987237935,0.1,14.884523273540836,[7.56977244],1.0060150200150053,-6.715831290402357e-05,tensor(-15.3465),"[np.float64(0.6052025061398543), np.float64(9.123825320092863), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
192,192,-13.942530262393126,-4.636348430121135,[0.10833333],1.195988925251909,0.10833333333333334,14.884523273540836,[7.56977244],1.0060150200150053,3.800845400862915e-05,tensor(5.6049),"[np.float64(0.6046999438573449), np.float64(9.123736016753199), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
193,193,-13.914579766735532,-4.638593199186876,[0.11666667],1.2057706672538635,0.11666666666666667,14.884523273540836,[7.56977244],1.0060150200150053,5.208007204730901e-05,tensor(5.3673),"[np.float64(0.604079108606594), np.float64(9.12365947318676), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
194,194,-13.9579667476886,-4.6418619104587675,[0.1],1.1989659276717541,0.1,14.884523273540836,[7.56977244],1.0060150200150053,-3.753435084276992e-06,tensor(-18.0395),"[np.float64(0.6039446682981674), np.float64(9.123545096696917), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
195,195,-13.949637468898285,-4.641375165972634,[0.1],1.1941284808592123,0.1,14.884523273540836,[7.56977244],1.0060150200150053,0.00017707292331836134,tensor(5.8474),"[np.float64(0.6039594255552871), np.float64(9.123418556977233), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
196,196,-13.966318829768536,-4.641890874089224,[0.1],1.1948941870942729,0.1,14.884523273540836,[7.56977244],1.0060150200150053,0.00024864164648602055,tensor(5.8479),"[np.float64(0.6036866045186893), np.float64(9.123314493452092), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
197,197,-13.938175729592725,-4.6419734635974015,[0.10833333],1.2042359977772255,0.10833333333333334,14.884523273540836,[7.56977244],1.0060150200150053,0.00023279784219925158,tensor(5.6102),"[np.float64(0.6031841764118446), np.float64(9.123228396529727), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
198,198,-13.967689267161012,-4.643328590790416,[0.10833333],1.1990121711742567,0.10833333333333334,14.884523273540836,[7.56977244],1.0060150200150053,0.00014999474507939155,tensor(5.6069),"[np.float64(0.6031307818331302), np.float64(9.123111068424704), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
199,199,-13.953954254232494,-4.643853414922783,[0.1],1.1883508570234043,0.1,14.884523273540836,[7.56977244],1.0060150200150053,1.3666182687699078e-05,tensor(5.8435),"[np.float64(0.6034370837009169), np.float64(9.122968863965937), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
200,200,-13.941652852821411,-4.6448080494882245,[0.1],1.1861538149931279,0.1,14.884523273540836,[7.56977244],1.0070210350350202,-0.0001684405943104495,tensor(-15.3354),"[np.float64(0.6033971541544086), np.float64(9.122852380367355), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
201,201,-17.368347269604328,-5.931817054936723,[0.125],1.438474331148686,0.125,14.885264263048937,[7.56977244],1.0070210350350202,-0.00014543732549993858,tensor(-14.7801),"[np.float64(0.6032379045593472), np.float64(9.122804448072088), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
202,202,-17.409392406211545,-5.9366424022254565,[0.125],1.4339596528247551,0.125,14.885264263048937,[7.56977244],1.0070210350350202,-3.465928778166545e-05,tensor(-14.7726),"[np.float64(0.6031071273542201), np.float64(9.122753960645518), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
203,203,-17.477191207646356,-5.945306713192021,[0.125],1.4247514992132193,0.125,14.885264263048937,[7.56977244],1.0070210350350202,0.00014629199628047747,tensor(5.2526),"[np.float64(0.6029996762165271), np.float64(9.122701480203624), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
204,204,-17.567402387981513,-5.957048300681341,[0.125],1.4116854826640284,0.125,14.885264263048937,[7.56977244],1.0070210350350202,0.00025822401822885195,tensor(5.2450),"[np.float64(0.602911556197961), np.float64(9.12264750964691), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
205,205,-17.663913150871746,-5.970863460116892,[0.11666667],1.3968436379965805,0.11666666666666667,14.885264263048937,[7.56977244],1.0070210350350202,0.0003149886014625472,tensor(5.4856),"[np.float64(0.6028395157812335), np.float64(9.122592494987435), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
206,206,-17.75598883695668,-5.983392163425029,[0.11666667],1.3809180450281002,0.11666666666666667,14.885264263048937,[7.56977244],1.0070210350350202,0.00032611531769676915,tensor(5.4758),"[np.float64(0.6027470943180075), np.float64(9.122541719035512), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
207,207,-17.845645074023043,-5.9933660612348625,[0.11666667],1.3638981545356927,0.11666666666666667,14.885264263048937,[7.56977244],1.0070210350350202,0.00030079299431691995,tensor(5.4653),"[np.float64(0.6026011934788317), np.float64(9.122497268575978), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
208,208,-17.936205631592244,-6.004102644990628,[0.11666667],1.3479069179786929,0.11666666666666667,14.885264263048937,[7.56977244],1.0070210350350202,0.0002463769021850979,tensor(5.4555),"[np.float64(0.6024117923441514), np.float64(9.122458079978149), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
209,209,-18.016621443795955,-6.015234128688925,[0.10833333],1.334437851868196,0.10833333333333334,14.885264263048937,[7.56977244],1.0070210350350202,0.00016874730151957273,tensor(5.6948),"[np.float64(0.6021764070638742), np.float64(9.122424054716106), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
210,210,-18.08846901169077,-6.027465491377461,[0.10833333],1.3250347810173604,0.10833333333333334,14.885264263048937,[7.56977244],1.0070210350350202,7.105120314131446e-05,tensor(5.6887),"[np.float64(0.60186933164101), np.float64(9.122399190846696), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
211,211,-18.15969802914213,-6.040832201113985,[0.10833333],1.3182238416991972,0.10833333333333334,14.885264263048937,[7.56977244],1.0070210350350202,-4.266028280413781e-05,tensor(-14.5816),"[np.float64(0.6015043659504319), np.float64(9.122381762128597), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
212,212,-18.231308292341378,-6.055119629584529,[0.10833333],1.3134148464568842,0.10833333333333334,14.885264263048937,[7.56977244],1.0070210350350202,-4.24944293712923e-05,tensor(-14.5737),"[np.float64(0.6010928797551226), np.float64(9.122370358368956), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
213,213,-18.30340930068491,-6.070152419079494,[0.10833333],1.3102048555086103,0.10833333333333334,14.885264263048937,[7.56977244],1.0070210350350202,4.8723690910959305e-05,tensor(5.6792),"[np.float64(0.6006442180336022), np.float64(9.122363828877825), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
214,214,-18.37509002667252,-6.085787361630211,[0.10833333],1.3083775431069298,0.10833333333333334,14.885264263048937,[7.56977244],1.0070210350350202,8.620321237299693e-05,tensor(5.6780),"[np.float64(0.6001660515217302), np.float64(9.122361235090214), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
215,215,-18.44712887620363,-6.101727328300148,[0.10833333],1.3075850297910652,0.10833333333333334,14.885264263048937,[7.56977244],1.0070210350350202,8.069920256820359e-05,tensor(5.6775),"[np.float64(0.5996646804755428), np.float64(9.122361810578898), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
216,216,-18.519456704306002,-6.117126653418671,[0.10833333],1.3076229691076047,0.10833333333333334,14.885264263048937,[7.56977244],1.0070210350350202,4.0811554518058545e-05,tensor(5.6775),"[np.float64(0.5991452670687356), np.float64(9.122364930554042), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
217,217,-18.584924299142344,-6.132946051049923,[0.1],1.3086416776700518,0.1,14.885264263048937,[7.56977244],1.0070210350350202,-2.658315668580982e-05,tensor(-13.0845),"[np.float64(0.598612038160033), np.float64(9.12237008582038), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
218,218,-18.64646058010722,-6.150133419617221,[0.1],1.31555938198009,0.1,14.885264263048937,[7.56977244],1.0070210350350202,1.2793578913847556e-06,tensor(5.9297),"[np.float64(0.5979545908239976), np.float64(9.122388331410756), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
219,219,-18.713589701004526,-6.168442054730921,[0.1],1.3265889884936144,0.1,14.885264263048937,[7.56977244],1.0070210350350202,-1.3491332152916772e-05,tensor(-13.1111),"[np.float64(0.5971984920405934), np.float64(9.12241697494804), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
220,220,-18.783347608950898,-6.186692584028427,[0.1],1.3408298867128507,0.1,14.885264263048937,[7.56977244],1.008028056070055,5.6636698993363046e-05,tensor(5.9467),"[np.float64(0.596364797208931), np.float64(9.122453818542793), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
221,221,-22.929747824560554,-5.29748704989367,[0.05],0.23662478482976648,0.05,14.942017096869874,[7.56977244],1.008028056070055,7.55723891633637e-05,tensor(6.5069),"[np.float64(0.5955492995385923), np.float64(9.122490452820244), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
222,222,-23.090891222896722,-5.32075117825803,[0.05833333],0.2577999256652694,0.058333333333333334,14.942017096869874,[7.56977244],1.008028056070055,5.005272848253064e-05,tensor(6.3072),"[np.float64(0.5943079048408271), np.float64(9.122575329576426), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
223,223,-23.29102952924768,-5.347768921902744,[0.05833333],0.28584721508924815,0.058333333333333334,14.942017096869874,[7.56977244],1.008028056070055,-9.78307261589946e-06,tensor(-11.7869),"[np.float64(0.592759033483683), np.float64(9.122694387575716), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
224,224,-23.45964009830002,-5.375956653628616,[0.06666667],0.3200808594416657,0.06666666666666667,14.942017096869874,[7.56977244],1.008028056070055,1.6016234488371076e-05,tensor(6.1386),"[np.float64(0.5909671532820135), np.float64(9.122840597506094), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
225,225,-23.466094892574077,-5.394932718599262,[0.075],0.35085081129503404,0.075,14.942017096869874,[7.56977244],1.008028056070055,-1.7102646049015373e-06,tensor(-15.4067),"[np.float64(0.5894005577494175), np.float64(9.122973155216998), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
226,226,-23.483568160706056,-5.411999694762822,[0.075],0.37448150187027474,0.075,14.942017096869874,[7.56977244],1.008028056070055,8.040034046370442e-05,tensor(5.9604),"[np.float64(0.5880351064436584), np.float64(9.123092905200403), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
227,227,-23.487055962896363,-5.427469533184192,[0.08333333],0.39590481606818817,0.08333333333333333,14.942017096869874,[7.56977244],1.008028056070055,0.0001088360418654958,tensor(5.7553),"[np.float64(0.5868317704788165), np.float64(9.123202226187773), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
228,228,-23.472445245672123,-5.4386419597114015,[0.08333333],0.4116926494470643,0.08333333333333333,14.942017096869874,[7.56977244],1.008028056070055,9.561407423199931e-05,tensor(5.7668),"[np.float64(0.5858451415975734), np.float64(9.123293366459185), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
229,229,-23.47210520747726,-5.446188095120667,[0.08333333],0.4203874361847693,0.08333333333333333,14.942017096869874,[7.56977244],1.008028056070055,4.899413472899614e-05,tensor(5.7731),"[np.float64(0.5851397375329765), np.float64(9.123361544432726), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
230,230,-23.4834624663818,-5.450830247992343,[0.08333333],0.42345642059281235,0.08333333333333333,14.942017096869874,[7.56977244],1.008028056070055,-2.4383744650393973e-05,tensor(-16.8818),"[np.float64(0.5846602412005139), np.float64(9.123411274672236), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
231,231,-23.504959276235628,-5.4531445822020155,[0.08333333],0.42192662470752673,0.08333333333333333,14.942017096869874,[7.56977244],1.008028056070055,2.2425020899851297e-05,tensor(5.7742),"[np.float64(0.5843621374790524), np.float64(9.123446219241712), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
232,232,-23.53392948486991,-5.453598969941914,[0.08333333],0.4167985420055454,0.08333333333333333,14.942017096869874,[7.56977244],1.008028056070055,2.37831020603555e-05,tensor(5.7705),"[np.float64(0.5842095456718472), np.float64(9.123469348989449), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
233,233,-23.56899773209167,-5.452573151542125,[0.08333333],0.4087802428313436,0.08333333333333333,14.942017096869874,[7.56977244],1.008028056070055,-1.1196030865208573e-05,tensor(-16.8505),"[np.float64(0.5841735187383837), np.float64(9.123483072829487), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
